[DEBUG] 2021-09-25 13:23:13.586 [http-nio-8080-exec-1] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.286 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.287 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.288 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.289 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.290 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.291 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.292 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.293 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.295 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.296 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.297 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.298 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.300 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.301 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.302 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.303 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.305 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.306 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.307 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.308 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.310 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.311 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.312 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.313 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.314 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.315 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.315 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.317 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.318 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.320 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.321 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.323 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.325 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.326 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.328 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.330 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.332 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.334 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.336 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.338 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.339 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.341 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.343 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.345 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.347 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.349 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.350 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.352 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.354 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.356 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.358 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.360 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.361 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.363 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.365 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.367 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.369 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.370 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.372 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.374 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.376 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.378 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.380 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.381 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.383 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.385 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.386 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.388 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.390 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.392 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.394 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.395 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.397 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.399 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.401 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.405 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.408 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.410 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.412 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.415 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.416 [http-nio-8080-exec-6] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.811 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.814 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.816 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.819 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.822 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.825 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.827 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.832 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.835 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.838 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.841 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.843 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.847 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.849 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.866 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.869 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.871 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.874 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.876 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.878 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.880 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.882 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.885 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.887 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.889 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.892 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.895 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.897 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.899 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.902 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.905 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.908 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.910 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.913 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.915 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.917 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.919 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.922 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.924 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.926 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.928 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.930 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.932 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.934 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.936 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.938 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.940 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.942 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.944 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.946 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.948 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.951 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.953 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.955 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.957 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.959 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.961 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.963 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.966 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.969 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.972 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.974 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.977 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.979 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.981 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.983 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.985 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.987 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.989 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.991 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.993 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.995 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.996 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:06.998 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.000 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.001 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.003 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.005 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.006 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.008 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.010 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.012 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.014 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
[DEBUG] 2021-09-26 11:19:07.015 [http-nio-8080-exec-9] TripDao - The list of trips [Trip {name='Winter Break', id=1}, Trip {name='Fall Tour', id=2}]
